id,publication_year,cited_by_count,authors
https://openalex.org/W2092012386,2007,27,"['https://openalex.org/A5081008532', 'https://openalex.org/A5082771661', 'https://openalex.org/A5023892723']"
https://openalex.org/W2038102403,2015,18,"['https://openalex.org/A5084776108', 'https://openalex.org/A5020776249', 'https://openalex.org/A5068535500']"
https://openalex.org/W2119580502,2014,18,"['https://openalex.org/A5088501882', 'https://openalex.org/A5028031104', 'https://openalex.org/A5036764509']"
https://openalex.org/W2077176087,2015,17,"['https://openalex.org/A5079671077', 'https://openalex.org/A5041041656', 'https://openalex.org/A5082863325', 'https://openalex.org/A5059027016', 'https://openalex.org/A5060559674', 'https://openalex.org/A5023892723', 'https://openalex.org/A5037460388']"
https://openalex.org/W2963781562,2016,17,"['https://openalex.org/A5019170728', 'https://openalex.org/A5002901620', 'https://openalex.org/A5024647065']"
https://openalex.org/W2740831358,2017,16,"['https://openalex.org/A5088501882', 'https://openalex.org/A5042792975']"
https://openalex.org/W2753301109,2017,16,"['https://openalex.org/A5034160918', 'https://openalex.org/A5010045638']"
https://openalex.org/W2293148146,2016,15,"['https://openalex.org/A5088501882', 'https://openalex.org/A5082095937', 'https://openalex.org/A5042792975', 'https://openalex.org/A5028031104']"
https://openalex.org/W2942118064,2019,14,"['https://openalex.org/A5084459940', 'https://openalex.org/A5048327571', 'https://openalex.org/A5084702881', 'https://openalex.org/A5038083093', 'https://openalex.org/A5002672967']"
https://openalex.org/W3004659286,2020,12,"['https://openalex.org/A5041595158', 'https://openalex.org/A5069066778', 'https://openalex.org/A5010045638', 'https://openalex.org/A5032379397']"
https://openalex.org/W2159103952,2002,30,"['https://openalex.org/A5023892723', 'https://openalex.org/A5010455350', 'https://openalex.org/A5010623957']"
https://openalex.org/W2169833796,2012,17,"['https://openalex.org/A5086827245', 'https://openalex.org/A5059945353', 'https://openalex.org/A5039292004']"
https://openalex.org/W2327034542,2014,14,['https://openalex.org/A5012631395']
https://openalex.org/W2480145211,2016,13,"['https://openalex.org/A5021128399', 'https://openalex.org/A5011748739', 'https://openalex.org/A5023892723']"
https://openalex.org/W2959527404,2019,12,"['https://openalex.org/A5068535500', 'https://openalex.org/A5035415896', 'https://openalex.org/A5024292242', 'https://openalex.org/A5022252899', 'https://openalex.org/A5069901604']"
https://openalex.org/W2108396777,2005,22,"['https://openalex.org/A5023892723', 'https://openalex.org/A5058148281', 'https://openalex.org/A5010623957']"
https://openalex.org/W4236139179,1978,19,['https://openalex.org/A5044883324']
https://openalex.org/W2123284138,2010,16,"['https://openalex.org/A5021526625', 'https://openalex.org/A5023892723']"
https://openalex.org/W2049554639,2011,14,"['https://openalex.org/A5059945353', 'https://openalex.org/A5086827245', 'https://openalex.org/A5039292004']"
https://openalex.org/W2786452582,2018,12,"['https://openalex.org/A5068535500', 'https://openalex.org/A5004104727', 'https://openalex.org/A5011069410', 'https://openalex.org/A5048806690']"
https://openalex.org/W2292404644,2016,11,"['https://openalex.org/A5070605818', 'https://openalex.org/A5084567418', 'https://openalex.org/A5037186646', 'https://openalex.org/A5026028381']"
https://openalex.org/W2989571961,2019,11,"['https://openalex.org/A5009541437', 'https://openalex.org/A5045947853', 'https://openalex.org/A5090115852', 'https://openalex.org/A5081016030', 'https://openalex.org/A5060862699', 'https://openalex.org/A5078173035', 'https://openalex.org/A5000758128', 'https://openalex.org/A5039385406']"
https://openalex.org/W2084551799,1999,25,"['https://openalex.org/A5021658227', 'https://openalex.org/A5046328006', 'https://openalex.org/A5043542116', 'https://openalex.org/A5039998012']"
https://openalex.org/W2142864530,2010,13,"['https://openalex.org/A5086827245', 'https://openalex.org/A5059945353', 'https://openalex.org/A5039292004']"
https://openalex.org/W2034502411,2013,12,"['https://openalex.org/A5030664816', 'https://openalex.org/A5029225859']"
https://openalex.org/W4243087813,2013,12,"['https://openalex.org/A5005448339', 'https://openalex.org/A5047275453', 'https://openalex.org/A5067226620', 'https://openalex.org/A5023892723', 'https://openalex.org/A5061449471', 'https://openalex.org/A5058856783', 'https://openalex.org/A5009185228']"
https://openalex.org/W1840193652,2011,11,"['https://openalex.org/A5088501882', 'https://openalex.org/A5082856403', 'https://openalex.org/A5030700018', 'https://openalex.org/A5009394818']"
https://openalex.org/W2150231668,2013,11,"['https://openalex.org/A5066737535', 'https://openalex.org/A5061449471', 'https://openalex.org/A5023892723']"
https://openalex.org/W2153132149,2012,11,"['https://openalex.org/A5077531047', 'https://openalex.org/A5083517347', 'https://openalex.org/A5089575499']"
https://openalex.org/W2406675264,2011,11,"['https://openalex.org/A5059945353', 'https://openalex.org/A5086827245', 'https://openalex.org/A5039292004']"
https://openalex.org/W2760462986,2017,11,"['https://openalex.org/A5072619282', 'https://openalex.org/A5041330046', 'https://openalex.org/A5086827245', 'https://openalex.org/A5084955075', 'https://openalex.org/A5064158757']"
https://openalex.org/W2161040669,2002,17,"['https://openalex.org/A5010623957', 'https://openalex.org/A5023892723', 'https://openalex.org/A5010455350']"
https://openalex.org/W1497033819,2006,14,"['https://openalex.org/A5081008532', 'https://openalex.org/A5082771661', 'https://openalex.org/A5023892723']"
https://openalex.org/W2155827799,2008,11,"['https://openalex.org/A5071025160', 'https://openalex.org/A5082771661', 'https://openalex.org/A5023892723']"
https://openalex.org/W2016674662,2009,1154,"['https://openalex.org/A5042890616', 'https://openalex.org/A5025218537', 'https://openalex.org/A5039841997', 'https://openalex.org/A5084214981', 'https://openalex.org/A5033081182', 'https://openalex.org/A5046546654']"
https://openalex.org/W2303924600,2016,1052,"['https://openalex.org/A5032005702', 'https://openalex.org/A5027036879', 'https://openalex.org/A5079845832']"
https://openalex.org/W2043890595,2006,1007,"['https://openalex.org/A5025218537', 'https://openalex.org/A5014662127', 'https://openalex.org/A5061287527', 'https://openalex.org/A5046546654']"
https://openalex.org/W2584805976,2017,728,"['https://openalex.org/A5026829784', 'https://openalex.org/A5067807487', 'https://openalex.org/A5017768355', 'https://openalex.org/A5027036879', 'https://openalex.org/A5034217753']"
https://openalex.org/W2154656661,2011,686,"['https://openalex.org/A5024684865', 'https://openalex.org/A5014075764', 'https://openalex.org/A5014662127', 'https://openalex.org/A5069885186', 'https://openalex.org/A5052897496', 'https://openalex.org/A5061327254']"
https://openalex.org/W2146530408,2007,685,"['https://openalex.org/A5025218537', 'https://openalex.org/A5016146759', 'https://openalex.org/A5046546654']"
https://openalex.org/W1965715402,2004,601,"['https://openalex.org/A5061287527', 'https://openalex.org/A5014662127', 'https://openalex.org/A5016146759', 'https://openalex.org/A5046546654']"
https://openalex.org/W2147634746,2010,525,"['https://openalex.org/A5027036879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5020965594', 'https://openalex.org/A5071634649', 'https://openalex.org/A5000679279']"
https://openalex.org/W2096296558,2005,447,"['https://openalex.org/A5061287527', 'https://openalex.org/A5014662127', 'https://openalex.org/A5016146759', 'https://openalex.org/A5046546654']"
https://openalex.org/W2178843456,2016,435,"['https://openalex.org/A5027036879', 'https://openalex.org/A5048789742', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2069977841,2008,428,"['https://openalex.org/A5025218537', 'https://openalex.org/A5046546654']"
https://openalex.org/W2078237894,2003,412,"['https://openalex.org/A5016268748', 'https://openalex.org/A5019087210', 'https://openalex.org/A5068695616']"
https://openalex.org/W2150587298,2015,360,"['https://openalex.org/A5058144931', 'https://openalex.org/A5076015541', 'https://openalex.org/A5014662127']"
https://openalex.org/W2134831344,2010,354,"['https://openalex.org/A5027036879', 'https://openalex.org/A5058815871']"
https://openalex.org/W2150997926,2004,347,"['https://openalex.org/A5047379680', 'https://openalex.org/A5082923475', 'https://openalex.org/A5016268748', 'https://openalex.org/A5046142243', 'https://openalex.org/A5037510247', 'https://openalex.org/A5068695616']"
https://openalex.org/W3103423414,2019,347,"['https://openalex.org/A5052553537', 'https://openalex.org/A5063367289', 'https://openalex.org/A5014662127', 'https://openalex.org/A5027706684']"
https://openalex.org/W3121792421,2010,304,"['https://openalex.org/A5032380303', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W2046246518,2008,300,"['https://openalex.org/A5075298587', 'https://openalex.org/A5025218537', 'https://openalex.org/A5044153684', 'https://openalex.org/A5033081182']"
https://openalex.org/W2118027753,2012,294,"['https://openalex.org/A5034406723', 'https://openalex.org/A5014662127', 'https://openalex.org/A5036258938', 'https://openalex.org/A5069885186', 'https://openalex.org/A5074039936', 'https://openalex.org/A5021346979']"
https://openalex.org/W1882303714,2014,286,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5011488053', 'https://openalex.org/A5001656908', 'https://openalex.org/A5025579437', 'https://openalex.org/A5073875709', 'https://openalex.org/A5032926589', 'https://openalex.org/A5017401263', 'https://openalex.org/A5025218537']"
https://openalex.org/W2012308264,2007,272,"['https://openalex.org/A5025218537', 'https://openalex.org/A5046546654']"
https://openalex.org/W2166730394,2015,253,"['https://openalex.org/A5046597133', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2006218290,2012,252,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5042890616', 'https://openalex.org/A5039841997', 'https://openalex.org/A5031799782', 'https://openalex.org/A5025218537', 'https://openalex.org/A5046546654']"
https://openalex.org/W2113867961,2010,240,"['https://openalex.org/A5072749955', 'https://openalex.org/A5039841997', 'https://openalex.org/A5042890616', 'https://openalex.org/A5025218537', 'https://openalex.org/A5084214981', 'https://openalex.org/A5033081182', 'https://openalex.org/A5090606361', 'https://openalex.org/A5046546654']"
https://openalex.org/W2069033904,2008,239,"['https://openalex.org/A5045667142', 'https://openalex.org/A5014662127']"
https://openalex.org/W2029766371,2014,228,"['https://openalex.org/A5076015541', 'https://openalex.org/A5014662127']"
https://openalex.org/W1119807432,2016,210,"['https://openalex.org/A5086827245', 'https://openalex.org/A5027036879', 'https://openalex.org/A5079845832']"
https://openalex.org/W2106238360,2013,201,"['https://openalex.org/A5053957245', 'https://openalex.org/A5008643048', 'https://openalex.org/A5035276124', 'https://openalex.org/A5030929672', 'https://openalex.org/A5012173619', 'https://openalex.org/A5081036781']"
https://openalex.org/W2885659818,2018,201,"['https://openalex.org/A5026829784', 'https://openalex.org/A5027036879']"
https://openalex.org/W2043253351,2012,200,"['https://openalex.org/A5046908604', 'https://openalex.org/A5057014476', 'https://openalex.org/A5071666513', 'https://openalex.org/A5065413313', 'https://openalex.org/A5044033087']"
https://openalex.org/W3121654114,2016,188,"['https://openalex.org/A5027036879', 'https://openalex.org/A5079845832', 'https://openalex.org/A5032620634']"
https://openalex.org/W3124616821,2014,183,"['https://openalex.org/A5040944937', 'https://openalex.org/A5085250393', 'https://openalex.org/A5074770836', 'https://openalex.org/A5016268748', 'https://openalex.org/A5081158447']"
https://openalex.org/W3106390811,2015,166,"['https://openalex.org/A5032539868', 'https://openalex.org/A5080298742', 'https://openalex.org/A5076015541', 'https://openalex.org/A5020199695', 'https://openalex.org/A5059871346', 'https://openalex.org/A5014662127']"
https://openalex.org/W3023779253,2016,163,"['https://openalex.org/A5003121162', 'https://openalex.org/A5035142284', 'https://openalex.org/A5042137553', 'https://openalex.org/A5083429828', 'https://openalex.org/A5042601761']"
https://openalex.org/W4235193380,2015,161,"['https://openalex.org/A5038233956', 'https://openalex.org/A5040027314', 'https://openalex.org/A5029882049', 'https://openalex.org/A5046908604']"
https://openalex.org/W2753964613,2017,158,"['https://openalex.org/A5051621664', 'https://openalex.org/A5018722423', 'https://openalex.org/A5025610333', 'https://openalex.org/A5047370734', 'https://openalex.org/A5090183643', 'https://openalex.org/A5057551586']"
https://openalex.org/W2149349114,2014,156,"['https://openalex.org/A5023046173', 'https://openalex.org/A5014662127', 'https://openalex.org/A5069885186']"
https://openalex.org/W3102665918,2018,151,"['https://openalex.org/A5032539868', 'https://openalex.org/A5014662127']"
https://openalex.org/W1736702067,2015,142,"['https://openalex.org/A5002809454', 'https://openalex.org/A5064053881', 'https://openalex.org/A5003121162']"
https://openalex.org/W3159541068,2021,106,"['https://openalex.org/A5054574752', 'https://openalex.org/A5013385420', 'https://openalex.org/A5077072350', 'https://openalex.org/A5021424637', 'https://openalex.org/A5063768294', 'https://openalex.org/A5031312546', 'https://openalex.org/A5021346979']"
https://openalex.org/W3174228498,2021,91,"['https://openalex.org/A5047301239', 'https://openalex.org/A5076143079', 'https://openalex.org/A5032566311', 'https://openalex.org/A5013385420', 'https://openalex.org/A5005931766', 'https://openalex.org/A5064234628', 'https://openalex.org/A5050830060', 'https://openalex.org/A5008291667']"
https://openalex.org/W3129422154,2021,86,"['https://openalex.org/A5067008528', 'https://openalex.org/A5022754313', 'https://openalex.org/A5044056170', 'https://openalex.org/A5012701585', 'https://openalex.org/A5071496598']"
https://openalex.org/W2116228024,2001,222,"['https://openalex.org/A5047379680', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W2019519002,2008,217,"['https://openalex.org/A5038328953', 'https://openalex.org/A5016268748', 'https://openalex.org/A5063451263', 'https://openalex.org/A5068695616']"
https://openalex.org/W1986437822,2004,212,"['https://openalex.org/A5016268748', 'https://openalex.org/A5019087210']"
https://openalex.org/W1998146322,2009,193,"['https://openalex.org/A5088539840', 'https://openalex.org/A5032401821', 'https://openalex.org/A5059867481', 'https://openalex.org/A5044191252', 'https://openalex.org/A5082930180', 'https://openalex.org/A5004575044', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W2046759954,2007,177,"['https://openalex.org/A5025218537', 'https://openalex.org/A5014662127', 'https://openalex.org/A5061287527', 'https://openalex.org/A5046546654']"
https://openalex.org/W2086752980,2006,177,"['https://openalex.org/A5035958229', 'https://openalex.org/A5068182184', 'https://openalex.org/A5014662127', 'https://openalex.org/A5070657345']"
https://openalex.org/W2140610008,2009,176,"['https://openalex.org/A5027036879', 'https://openalex.org/A5058815871']"
https://openalex.org/W2087622110,2008,165,"['https://openalex.org/A5054324923', 'https://openalex.org/A5045667142', 'https://openalex.org/A5014662127']"
https://openalex.org/W2097781223,2010,165,"['https://openalex.org/A5027036879', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2148117599,2010,153,"['https://openalex.org/A5027036879', 'https://openalex.org/A5091687622', 'https://openalex.org/A5013932834', 'https://openalex.org/A5058655480']"
https://openalex.org/W1988115140,2010,131,"['https://openalex.org/A5014075764', 'https://openalex.org/A5014662127', 'https://openalex.org/A5022368086']"
https://openalex.org/W3104708086,2015,126,"['https://openalex.org/A5015478086', 'https://openalex.org/A5066994350', 'https://openalex.org/A5014048759', 'https://openalex.org/A5025218537']"
https://openalex.org/W4289253397,2010,121,"['https://openalex.org/A5036258938', 'https://openalex.org/A5014662127', 'https://openalex.org/A5069885186', 'https://openalex.org/A5074039936', 'https://openalex.org/A5021346979']"
https://openalex.org/W2291914866,2016,115,"['https://openalex.org/A5003121162', 'https://openalex.org/A5061774992', 'https://openalex.org/A5088718916']"
https://openalex.org/W2113813706,2009,113,"['https://openalex.org/A5069885186', 'https://openalex.org/A5014662127', 'https://openalex.org/A5070055320', 'https://openalex.org/A5012513905', 'https://openalex.org/A5070657345']"
https://openalex.org/W2100346081,2012,112,"['https://openalex.org/A5070491108', 'https://openalex.org/A5014662127', 'https://openalex.org/A5036281933', 'https://openalex.org/A5025218537']"
https://openalex.org/W2803873068,2018,111,"['https://openalex.org/A5063367289', 'https://openalex.org/A5014662127']"
https://openalex.org/W2017450497,2014,110,"['https://openalex.org/A5050571401', 'https://openalex.org/A5003121162']"
https://openalex.org/W1998645798,2011,107,"['https://openalex.org/A5055467664', 'https://openalex.org/A5014075764', 'https://openalex.org/A5022368086', 'https://openalex.org/A5014662127']"
https://openalex.org/W3125789530,2017,107,"['https://openalex.org/A5024542656', 'https://openalex.org/A5026829784', 'https://openalex.org/A5027036879']"
https://openalex.org/W1995450933,2011,106,"['https://openalex.org/A5053957245', 'https://openalex.org/A5083575308', 'https://openalex.org/A5033749468', 'https://openalex.org/A5078687311', 'https://openalex.org/A5088372626', 'https://openalex.org/A5027816983', 'https://openalex.org/A5008643048', 'https://openalex.org/A5012173619', 'https://openalex.org/A5081036781']"
https://openalex.org/W2067543672,2015,101,"['https://openalex.org/A5011607315', 'https://openalex.org/A5053752351', 'https://openalex.org/A5014662127', 'https://openalex.org/A5069885186']"
https://openalex.org/W2158939861,2013,94,"['https://openalex.org/A5065063556', 'https://openalex.org/A5014146412', 'https://openalex.org/A5034671481', 'https://openalex.org/A5015989679', 'https://openalex.org/A5014662127', 'https://openalex.org/A5069885186']"
https://openalex.org/W3102362948,2013,94,"['https://openalex.org/A5014075764', 'https://openalex.org/A5087828709', 'https://openalex.org/A5070072447', 'https://openalex.org/A5069885186', 'https://openalex.org/A5014662127']"
https://openalex.org/W2771799679,2018,89,"['https://openalex.org/A5080768778', 'https://openalex.org/A5065751795', 'https://openalex.org/A5054638811', 'https://openalex.org/A5014048759', 'https://openalex.org/A5060733808', 'https://openalex.org/A5042663607', 'https://openalex.org/A5025218537']"
https://openalex.org/W2995822546,2019,89,"['https://openalex.org/A5013385420', 'https://openalex.org/A5048332811']"
https://openalex.org/W2151437300,2014,88,"['https://openalex.org/A5018285423', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5045684737', 'https://openalex.org/A5025218537']"
https://openalex.org/W2163618118,2015,87,"['https://openalex.org/A5019962193', 'https://openalex.org/A5006404670', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068695616', 'https://openalex.org/A5046142243', 'https://openalex.org/A5073249840', 'https://openalex.org/A5071603624', 'https://openalex.org/A5031146559']"
https://openalex.org/W3124739648,2018,83,"['https://openalex.org/A5035142284', 'https://openalex.org/A5003121162', 'https://openalex.org/A5042137553', 'https://openalex.org/A5042601761']"
https://openalex.org/W2159145890,2014,80,"['https://openalex.org/A5027036879', 'https://openalex.org/A5007746083']"
https://openalex.org/W2092448650,2015,78,"['https://openalex.org/A5056251916', 'https://openalex.org/A5080425719', 'https://openalex.org/A5016268748', 'https://openalex.org/A5019087210']"
https://openalex.org/W2891796741,2018,77,"['https://openalex.org/A5003121162', 'https://openalex.org/A5074129446']"
https://openalex.org/W2980902266,2019,64,['https://openalex.org/A5063065481']
https://openalex.org/W2997979799,2019,62,"['https://openalex.org/A5063065481', 'https://openalex.org/A5011711173', 'https://openalex.org/A5009478901', 'https://openalex.org/A5079861829', 'https://openalex.org/A5049007470', 'https://openalex.org/A5055420216', 'https://openalex.org/A5049135952', 'https://openalex.org/A5073459923', 'https://openalex.org/A5035328798']"
https://openalex.org/W3123510391,2020,62,"['https://openalex.org/A5013077462', 'https://openalex.org/A5085415365', 'https://openalex.org/A5050253426']"
https://openalex.org/W4288373381,2019,59,"['https://openalex.org/A5056754015', 'https://openalex.org/A5016268748', 'https://openalex.org/A5011035709', 'https://openalex.org/A5084059528', 'https://openalex.org/A5066142255']"
https://openalex.org/W3016794788,2020,58,"['https://openalex.org/A5022754313', 'https://openalex.org/A5019016245', 'https://openalex.org/A5061600161', 'https://openalex.org/A5091081681', 'https://openalex.org/A5012701585']"
https://openalex.org/W2999115128,2020,57,"['https://openalex.org/A5013385420', 'https://openalex.org/A5071709463', 'https://openalex.org/A5048332811']"
https://openalex.org/W3004372920,2020,54,"['https://openalex.org/A5013385420', 'https://openalex.org/A5006935542', 'https://openalex.org/A5048332811']"
https://openalex.org/W613065787,2021,51,"['https://openalex.org/A5027036879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5003055239']"
https://openalex.org/W3006326487,2020,48,"['https://openalex.org/A5057291277', 'https://openalex.org/A5005469555', 'https://openalex.org/A5027036879', 'https://openalex.org/A5000791222']"
https://openalex.org/W4307965483,2023,11,"['https://openalex.org/A5022754313', 'https://openalex.org/A5020533147', 'https://openalex.org/A5056499434']"
https://openalex.org/W4319151786,2023,11,"['https://openalex.org/A5013385420', 'https://openalex.org/A5070356107', 'https://openalex.org/A5054574752', 'https://openalex.org/A5021424637', 'https://openalex.org/A5031312546', 'https://openalex.org/A5021346979']"
https://openalex.org/W2075296772,1998,151,['https://openalex.org/A5014662127']
https://openalex.org/W1980096014,2005,131,"['https://openalex.org/A5031236554', 'https://openalex.org/A5070657345', 'https://openalex.org/A5014662127', 'https://openalex.org/A5010904023', 'https://openalex.org/A5052027939']"
https://openalex.org/W1775845324,2004,130,"['https://openalex.org/A5019087210', 'https://openalex.org/A5016268748']"
https://openalex.org/W2273410047,2003,127,"['https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W2033167326,2006,119,"['https://openalex.org/A5025218537', 'https://openalex.org/A5014662127', 'https://openalex.org/A5061287527', 'https://openalex.org/A5046546654']"
https://openalex.org/W2027953518,2006,118,"['https://openalex.org/A5068182184', 'https://openalex.org/A5035958229', 'https://openalex.org/A5014662127', 'https://openalex.org/A5070657345']"
https://openalex.org/W3105201228,2005,116,"['https://openalex.org/A5014662127', 'https://openalex.org/A5061287527', 'https://openalex.org/A5046546654']"
https://openalex.org/W2054744391,2005,113,"['https://openalex.org/A5016268748', 'https://openalex.org/A5070143406', 'https://openalex.org/A5019087210']"
https://openalex.org/W2135615843,2013,78,"['https://openalex.org/A5014048759', 'https://openalex.org/A5059787882', 'https://openalex.org/A5025218537']"
https://openalex.org/W3122798137,2013,75,"['https://openalex.org/A5019087210', 'https://openalex.org/A5050242893', 'https://openalex.org/A5016268748', 'https://openalex.org/A5033221266']"
https://openalex.org/W2583869573,1973,73,['https://openalex.org/A5047489389']
https://openalex.org/W2408922243,1975,72,"['https://openalex.org/A5047489389', 'https://openalex.org/A5006275956']"
https://openalex.org/W1827313970,2015,71,"['https://openalex.org/A5022748905', 'https://openalex.org/A5033035520', 'https://openalex.org/A5019087210', 'https://openalex.org/A5016268748']"
https://openalex.org/W2163129448,2013,71,"['https://openalex.org/A5018285423', 'https://openalex.org/A5014048759', 'https://openalex.org/A5025218537']"
https://openalex.org/W2120544302,2012,66,"['https://openalex.org/A5078058152', 'https://openalex.org/A5006297510', 'https://openalex.org/A5027036879', 'https://openalex.org/A5071119117', 'https://openalex.org/A5081520864', 'https://openalex.org/A5021223085', 'https://openalex.org/A5071190932']"
https://openalex.org/W1666218421,2015,65,"['https://openalex.org/A5059940841', 'https://openalex.org/A5012432686', 'https://openalex.org/A5016268748']"
https://openalex.org/W3105053883,2016,65,"['https://openalex.org/A5001037881', 'https://openalex.org/A5022573878', 'https://openalex.org/A5046863989', 'https://openalex.org/A5024301468']"
https://openalex.org/W2024165116,2013,63,"['https://openalex.org/A5066039938', 'https://openalex.org/A5086711289', 'https://openalex.org/A5046908604', 'https://openalex.org/A5060753814', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W2128915217,2015,62,"['https://openalex.org/A5086540973', 'https://openalex.org/A5021398694', 'https://openalex.org/A5033035520', 'https://openalex.org/A5020481088', 'https://openalex.org/A5082254539', 'https://openalex.org/A5016268748']"
https://openalex.org/W2157463825,2014,62,"['https://openalex.org/A5080298742', 'https://openalex.org/A5032539868', 'https://openalex.org/A5014662127']"
https://openalex.org/W2339299925,2016,61,"['https://openalex.org/A5076721488', 'https://openalex.org/A5084860184', 'https://openalex.org/A5027036879']"
https://openalex.org/W2890558190,2018,58,"['https://openalex.org/A5020481088', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068511363', 'https://openalex.org/A5079063024']"
https://openalex.org/W2963516646,2017,58,"['https://openalex.org/A5006981740', 'https://openalex.org/A5045430608', 'https://openalex.org/A5069791094', 'https://openalex.org/A5046908604']"
https://openalex.org/W2614820936,2017,57,"['https://openalex.org/A5021515262', 'https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5032926589', 'https://openalex.org/A5025218537']"
https://openalex.org/W1790187478,2015,55,"['https://openalex.org/A5032539868', 'https://openalex.org/A5080298742', 'https://openalex.org/A5069885186', 'https://openalex.org/A5014662127']"
https://openalex.org/W1569467653,2016,53,"['https://openalex.org/A5020481088', 'https://openalex.org/A5082254539', 'https://openalex.org/A5016268748']"
https://openalex.org/W2803070037,2018,53,"['https://openalex.org/A5053957245', 'https://openalex.org/A5005462862', 'https://openalex.org/A5008643048', 'https://openalex.org/A5067405653', 'https://openalex.org/A5027548614', 'https://openalex.org/A5059374998', 'https://openalex.org/A5081036781']"
https://openalex.org/W2508411949,2016,50,"['https://openalex.org/A5014048759', 'https://openalex.org/A5067181391', 'https://openalex.org/A5025218537']"
https://openalex.org/W2265726891,2016,48,"['https://openalex.org/A5084936290', 'https://openalex.org/A5046908604']"
https://openalex.org/W2575167352,2017,48,"['https://openalex.org/A5019016245', 'https://openalex.org/A5022754313', 'https://openalex.org/A5087740106', 'https://openalex.org/A5012701585']"
https://openalex.org/W2791119162,2018,47,"['https://openalex.org/A5002329799', 'https://openalex.org/A5054707908', 'https://openalex.org/A5027036879', 'https://openalex.org/A5074093929']"
https://openalex.org/W2902054973,2018,46,"['https://openalex.org/A5062779158', 'https://openalex.org/A5027036879', 'https://openalex.org/A5029117574']"
https://openalex.org/W3092231303,2020,43,"['https://openalex.org/A5040056829', 'https://openalex.org/A5057196369', 'https://openalex.org/A5013385420', 'https://openalex.org/A5032566311', 'https://openalex.org/A5050830060']"
https://openalex.org/W2962798205,2020,38,"['https://openalex.org/A5055576358', 'https://openalex.org/A5037669899', 'https://openalex.org/A5016268748', 'https://openalex.org/A5059490353']"
https://openalex.org/W3000087869,2020,36,"['https://openalex.org/A5022573878', 'https://openalex.org/A5051832847', 'https://openalex.org/A5081947501']"
https://openalex.org/W3044680151,2021,29,"['https://openalex.org/A5005168115', 'https://openalex.org/A5066721195', 'https://openalex.org/A5053439134', 'https://openalex.org/A5013385420']"
https://openalex.org/W3127024247,2021,28,"['https://openalex.org/A5041680508', 'https://openalex.org/A5002012048', 'https://openalex.org/A5016371653']"
https://openalex.org/W4280508350,2022,17,"['https://openalex.org/A5066924384', 'https://openalex.org/A5078257556', 'https://openalex.org/A5063065481', 'https://openalex.org/A5037185687', 'https://openalex.org/A5088778411', 'https://openalex.org/A5067534857', 'https://openalex.org/A5027112658']"
https://openalex.org/W3208739831,2022,16,"['https://openalex.org/A5018964666', 'https://openalex.org/A5047489389', 'https://openalex.org/A5046746723', 'https://openalex.org/A5002809454']"
https://openalex.org/W4221121132,2022,16,"['https://openalex.org/A5023522777', 'https://openalex.org/A5084435682', 'https://openalex.org/A5084761980', 'https://openalex.org/A5014662127', 'https://openalex.org/A5030021140']"
https://openalex.org/W4210830952,2022,15,"['https://openalex.org/A5003630074', 'https://openalex.org/A5003121162', 'https://openalex.org/A5035142284', 'https://openalex.org/A5048264180']"
https://openalex.org/W2045967365,2002,93,"['https://openalex.org/A5046142243', 'https://openalex.org/A5047379680', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W2102233357,2006,90,"['https://openalex.org/A5019087210', 'https://openalex.org/A5050242893', 'https://openalex.org/A5016268748', 'https://openalex.org/A5070143406']"
https://openalex.org/W2061399644,2000,87,"['https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W1976736168,1996,85,"['https://openalex.org/A5014662127', 'https://openalex.org/A5038411636', 'https://openalex.org/A5037000437']"
https://openalex.org/W3124711722,2006,78,"['https://openalex.org/A5009542275', 'https://openalex.org/A5019087210', 'https://openalex.org/A5016268748']"
https://openalex.org/W2061477898,2007,76,"['https://openalex.org/A5068182184', 'https://openalex.org/A5035958229', 'https://openalex.org/A5014662127', 'https://openalex.org/A5070657345']"
