Author,Community,Degree
https://openalex.org/A5051842323,31,15
https://openalex.org/A5005890680,31,13
https://openalex.org/A5001383313,80,18
https://openalex.org/A5047467597,1,2
https://openalex.org/A5055668668,10,4
https://openalex.org/A5039739707,10,4
https://openalex.org/A5056609349,1,2
https://openalex.org/A5060733808,80,10
https://openalex.org/A5010503132,80,6
https://openalex.org/A5089638981,80,6
https://openalex.org/A5047792029,82,6
https://openalex.org/A5061600161,1,13
https://openalex.org/A5087740106,1,8
https://openalex.org/A5058699536,80,8
https://openalex.org/A5031409305,1,6
https://openalex.org/A5084349288,1,10
https://openalex.org/A5072116263,12,10
https://openalex.org/A5078723316,32,7
https://openalex.org/A5070892042,37,4
https://openalex.org/A5084282661,80,10
https://openalex.org/A5026122976,12,6
https://openalex.org/A5058655705,80,11
https://openalex.org/A5091081681,1,5
https://openalex.org/A5015566794,12,8
https://openalex.org/A5033987237,14,4
https://openalex.org/A5028120689,37,8
https://openalex.org/A5069814835,81,6
https://openalex.org/A5071412227,80,23
https://openalex.org/A5019016245,1,9
https://openalex.org/A5091176792,80,33
https://openalex.org/A5024790279,39,7
https://openalex.org/A5018922346,14,5
https://openalex.org/A5002900384,81,6
https://openalex.org/A5068378061,82,6
https://openalex.org/A5039562624,57,12
https://openalex.org/A5031986882,80,10
https://openalex.org/A5091246326,81,7
https://openalex.org/A5020820050,12,3
https://openalex.org/A5057101482,57,8
https://openalex.org/A5054480157,39,2
https://openalex.org/A5082663843,82,6
https://openalex.org/A5009344051,57,5
https://openalex.org/A5020824659,32,8
https://openalex.org/A5037287149,80,6
https://openalex.org/A5084558976,80,12
https://openalex.org/A5007791481,1,4
https://openalex.org/A5032767719,82,6
https://openalex.org/A5044313983,94,8
https://openalex.org/A5034579880,94,12
https://openalex.org/A5030894146,2,3
https://openalex.org/A5088579113,94,3
https://openalex.org/A5047280505,2,4
https://openalex.org/A5074654320,20,9
https://openalex.org/A5049464184,94,4
https://openalex.org/A5023812700,17,4
https://openalex.org/A5089840020,20,13
https://openalex.org/A5035855388,94,6
https://openalex.org/A5000973205,20,5
https://openalex.org/A5017560250,80,7
https://openalex.org/A5049072584,2,3
https://openalex.org/A5024100899,52,13
https://openalex.org/A5059429278,80,12
https://openalex.org/A5057126364,80,6
https://openalex.org/A5034156811,52,11
https://openalex.org/A5080928183,80,10
https://openalex.org/A5078245674,80,6
https://openalex.org/A5070200645,17,5
https://openalex.org/A5059112030,1,4
https://openalex.org/A5061160911,2,62
https://openalex.org/A5029871861,1,1
https://openalex.org/A5047241169,1,5
https://openalex.org/A5005474666,44,6
https://openalex.org/A5010157443,1,8
https://openalex.org/A5064239610,1,8
https://openalex.org/A5004315399,18,5
https://openalex.org/A5006528993,57,8
https://openalex.org/A5061493031,57,10
https://openalex.org/A5057940546,2,5
https://openalex.org/A5017109116,80,7
https://openalex.org/A5021717988,94,3
https://openalex.org/A5039630344,57,8
https://openalex.org/A5028244643,94,3
https://openalex.org/A5010691356,57,8
https://openalex.org/A5073770532,18,11
https://openalex.org/A5040115712,80,11
https://openalex.org/A5088355451,94,11
https://openalex.org/A5014362304,80,4
https://openalex.org/A5011008665,94,8
https://openalex.org/A5059531306,2,4
https://openalex.org/A5044224562,66,9
https://openalex.org/A5019735991,94,9
https://openalex.org/A5057853630,94,9
https://openalex.org/A5063795265,94,3
https://openalex.org/A5036258932,94,11
https://openalex.org/A5060155786,94,8
https://openalex.org/A5011047265,17,3
https://openalex.org/A5060210998,94,6
https://openalex.org/A5003730869,94,8
https://openalex.org/A5085828189,80,6
https://openalex.org/A5038040329,66,4
https://openalex.org/A5063724695,80,7
https://openalex.org/A5012697031,66,3
https://openalex.org/A5005905514,94,15
https://openalex.org/A5075785492,78,3
https://openalex.org/A5070629005,82,5
https://openalex.org/A5087978251,78,4
https://openalex.org/A5002258722,82,5
https://openalex.org/A5031705704,82,5
https://openalex.org/A5040310421,82,4
https://openalex.org/A5034990049,80,4
https://openalex.org/A5018948811,82,4
https://openalex.org/A5026799172,82,4
https://openalex.org/A5027150690,80,7
https://openalex.org/A5001704765,80,7
https://openalex.org/A5022174367,78,4
https://openalex.org/A5002035623,80,6
https://openalex.org/A5035512658,94,4
https://openalex.org/A5065379006,94,4
https://openalex.org/A5057583579,80,4
https://openalex.org/A5053472123,12,1
https://openalex.org/A5026377982,1,3
https://openalex.org/A5048252219,94,4
https://openalex.org/A5081678547,80,2
https://openalex.org/A5049055584,80,2
https://openalex.org/A5032657420,80,4
https://openalex.org/A5045732623,1,3
https://openalex.org/A5075414717,80,11
https://openalex.org/A5008042389,80,2
https://openalex.org/A5027676114,83,6
https://openalex.org/A5044984230,80,5
https://openalex.org/A5027024346,82,4
https://openalex.org/A5056052825,82,3
https://openalex.org/A5082641407,1,14
https://openalex.org/A5017896239,82,3
https://openalex.org/A5088913516,66,3
https://openalex.org/A5009631424,80,29
https://openalex.org/A5009142004,44,4
https://openalex.org/A5072487691,66,2
https://openalex.org/A5084002743,39,4
https://openalex.org/A5062375227,35,7
https://openalex.org/A5082921671,35,7
https://openalex.org/A5015728436,82,1
https://openalex.org/A5040292116,12,9
https://openalex.org/A5046420137,2,12
https://openalex.org/A5070223819,80,5
https://openalex.org/A5077821675,35,8
https://openalex.org/A5018655857,82,3
https://openalex.org/A5087435989,82,3
https://openalex.org/A5021471823,17,7
https://openalex.org/A5045855817,94,5
https://openalex.org/A5059912107,94,9
https://openalex.org/A5045876065,80,3
https://openalex.org/A5057257639,10,4
https://openalex.org/A5008365015,52,5
https://openalex.org/A5008342894,94,8
https://openalex.org/A5053097111,35,7
https://openalex.org/A5007770585,81,2
https://openalex.org/A5039891046,52,5
https://openalex.org/A5054747418,52,4
https://openalex.org/A5013391103,35,7
https://openalex.org/A5048137853,35,9
https://openalex.org/A5026935413,94,8
https://openalex.org/A5056116368,52,1
https://openalex.org/A5009709440,52,11
https://openalex.org/A5084137024,1,10
https://openalex.org/A5012055259,62,35
https://openalex.org/A5057979014,72,8
https://openalex.org/A5050626793,25,6
https://openalex.org/A5025280528,1,3
https://openalex.org/A5003774412,94,6
https://openalex.org/A5022987262,94,7
https://openalex.org/A5016343058,81,3
https://openalex.org/A5033409292,80,3
https://openalex.org/A5003857609,94,5
https://openalex.org/A5002330627,94,3
https://openalex.org/A5003912590,94,7
https://openalex.org/A5003648508,94,13
https://openalex.org/A5054295358,57,6
https://openalex.org/A5022140403,94,5
https://openalex.org/A5054222172,57,16
https://openalex.org/A5005096130,57,13
https://openalex.org/A5058178504,80,4
https://openalex.org/A5058895835,80,4
https://openalex.org/A5071820944,72,8
https://openalex.org/A5001066958,40,8
https://openalex.org/A5047224141,80,3
https://openalex.org/A5024986861,80,7
https://openalex.org/A5029908055,30,13
https://openalex.org/A5001233286,81,2
https://openalex.org/A5089696506,1,3
https://openalex.org/A5001033170,94,4
https://openalex.org/A5026900966,57,7
https://openalex.org/A5072451727,80,4
https://openalex.org/A5036475951,57,5
https://openalex.org/A5032495160,31,3
https://openalex.org/A5091858668,94,4
https://openalex.org/A5058678661,31,4
https://openalex.org/A5045122604,57,7
https://openalex.org/A5044544974,94,9
https://openalex.org/A5061290890,94,9
https://openalex.org/A5087408485,57,5
https://openalex.org/A5075680855,11,2
https://openalex.org/A5021654408,2,9
https://openalex.org/A5041323870,80,8
https://openalex.org/A5043774258,80,8
https://openalex.org/A5084676199,94,8
https://openalex.org/A5064727568,80,8
https://openalex.org/A5000937364,2,3
https://openalex.org/A5073380332,10,25
https://openalex.org/A5029541998,57,5
https://openalex.org/A5082905928,57,5
https://openalex.org/A5000585561,84,3
https://openalex.org/A5061434913,80,4
https://openalex.org/A5035566096,2,6
https://openalex.org/A5020207982,32,2
https://openalex.org/A5061531432,55,6
https://openalex.org/A5040641076,39,1
https://openalex.org/A5081413351,55,4
https://openalex.org/A5027588100,40,42
https://openalex.org/A5061287527,30,23
https://openalex.org/A5064820723,2,6
https://openalex.org/A5018010242,11,4
https://openalex.org/A5026230156,11,3
https://openalex.org/A5019243438,55,4
https://openalex.org/A5005231071,80,5
https://openalex.org/A5088019122,80,6
https://openalex.org/A5069467740,55,1
https://openalex.org/A5029408249,2,6
https://openalex.org/A5068477431,78,18
https://openalex.org/A5023622411,1,2
https://openalex.org/A5058684689,40,31
https://openalex.org/A5040997517,40,15
https://openalex.org/A5025186963,15,3
https://openalex.org/A5011085153,78,6
https://openalex.org/A5027592252,40,10
https://openalex.org/A5029588473,78,16
https://openalex.org/A5056792410,16,2
https://openalex.org/A5054482111,78,31
https://openalex.org/A5086166846,40,7
https://openalex.org/A5008371412,80,5
https://openalex.org/A5018285423,30,7
https://openalex.org/A5016182324,55,4
https://openalex.org/A5057810294,37,18
https://openalex.org/A5008831111,16,27
https://openalex.org/A5031166206,37,7
https://openalex.org/A5087043856,16,10
https://openalex.org/A5069963123,37,7
https://openalex.org/A5041969853,78,7
https://openalex.org/A5052325109,16,13
https://openalex.org/A5029392006,78,40
https://openalex.org/A5052145058,37,10
https://openalex.org/A5027142928,16,15
https://openalex.org/A5011048500,78,29
https://openalex.org/A5068096930,56,2
https://openalex.org/A5058670321,78,10
https://openalex.org/A5040404999,42,13
https://openalex.org/A5010701317,37,7
https://openalex.org/A5025048437,78,13
https://openalex.org/A5054522417,14,4
https://openalex.org/A5044125536,16,6
https://openalex.org/A5068310504,85,10
https://openalex.org/A5074934997,14,32
https://openalex.org/A5051753801,78,7
https://openalex.org/A5064709762,32,6
https://openalex.org/A5038616158,57,7
https://openalex.org/A5062706107,78,7
https://openalex.org/A5000665508,57,9
https://openalex.org/A5088495469,57,9
https://openalex.org/A5036086705,78,18
https://openalex.org/A5033272403,15,7
https://openalex.org/A5062677100,57,7
https://openalex.org/A5001933830,32,3
https://openalex.org/A5054164872,14,2
https://openalex.org/A5025355765,57,9
https://openalex.org/A5040537492,37,10
https://openalex.org/A5021224519,32,4
https://openalex.org/A5021992851,78,12
https://openalex.org/A5045632494,15,7
https://openalex.org/A5056846243,78,5
https://openalex.org/A5028089542,78,13
https://openalex.org/A5041848845,78,10
https://openalex.org/A5043029559,17,3
https://openalex.org/A5062722994,16,8
https://openalex.org/A5034224162,17,9
https://openalex.org/A5061492058,16,12
https://openalex.org/A5038581447,14,24
https://openalex.org/A5044369720,8,6
https://openalex.org/A5060741187,15,16
https://openalex.org/A5013097792,15,16
https://openalex.org/A5004778663,16,10
https://openalex.org/A5079179998,15,7
https://openalex.org/A5034611433,16,5
https://openalex.org/A5073145278,16,6
https://openalex.org/A5041405652,14,7
https://openalex.org/A5084517393,14,10
https://openalex.org/A5008448494,78,5
https://openalex.org/A5021314411,14,10
https://openalex.org/A5003074159,15,5
https://openalex.org/A5008043408,78,4
https://openalex.org/A5007029060,78,13
https://openalex.org/A5061311399,78,5
https://openalex.org/A5083455588,14,8
https://openalex.org/A5011825081,42,7
https://openalex.org/A5023664336,78,9
https://openalex.org/A5047904253,78,8
https://openalex.org/A5046923869,42,7
https://openalex.org/A5064509388,78,8
https://openalex.org/A5083777443,42,5
https://openalex.org/A5022892997,78,13
https://openalex.org/A5069533167,86,1
https://openalex.org/A5038037619,42,6
https://openalex.org/A5012113516,78,10
https://openalex.org/A5082549798,78,12
https://openalex.org/A5026707467,78,5
https://openalex.org/A5014957271,78,23
https://openalex.org/A5003030386,14,6
https://openalex.org/A5023372230,78,10
https://openalex.org/A5015326615,31,8
https://openalex.org/A5000141831,42,17
https://openalex.org/A5032615847,78,9
https://openalex.org/A5070500491,78,13
https://openalex.org/A5064255772,78,5
https://openalex.org/A5018073436,78,6
https://openalex.org/A5083336874,14,4
https://openalex.org/A5053437305,42,5
https://openalex.org/A5026172631,14,1
https://openalex.org/A5022243966,15,3
https://openalex.org/A5077970328,78,9
https://openalex.org/A5013161871,14,6
https://openalex.org/A5082599988,78,8
https://openalex.org/A5051320860,33,4
https://openalex.org/A5080030270,30,5
https://openalex.org/A5042260991,33,5
https://openalex.org/A5054751297,14,4
https://openalex.org/A5028876161,32,6
https://openalex.org/A5007803202,78,19
https://openalex.org/A5029925982,33,14
https://openalex.org/A5066382032,14,3
https://openalex.org/A5045931243,30,4
https://openalex.org/A5034913796,33,5
https://openalex.org/A5006034615,78,6
https://openalex.org/A5077802139,14,6
https://openalex.org/A5019027088,42,7
https://openalex.org/A5017534073,1,27
https://openalex.org/A5090855504,78,9
https://openalex.org/A5052534111,78,7
https://openalex.org/A5051784384,87,18
https://openalex.org/A5032558375,87,27
https://openalex.org/A5061972189,78,19
https://openalex.org/A5085243869,17,8
https://openalex.org/A5024226052,87,13
https://openalex.org/A5071221406,87,8
https://openalex.org/A5005839111,17,12
https://openalex.org/A5013096489,14,3
https://openalex.org/A5037207344,33,6
https://openalex.org/A5016813964,78,6
https://openalex.org/A5048266835,1,2
https://openalex.org/A5042661827,18,6
https://openalex.org/A5061239630,14,4
https://openalex.org/A5049021976,87,11
https://openalex.org/A5060314107,66,4
https://openalex.org/A5052225367,87,4
https://openalex.org/A5011656295,78,3
https://openalex.org/A5056712638,42,7
https://openalex.org/A5010807751,87,13
https://openalex.org/A5020261747,87,5
https://openalex.org/A5052265113,87,4
https://openalex.org/A5078787909,14,3
https://openalex.org/A5084108666,14,7
https://openalex.org/A5049638480,42,8
https://openalex.org/A5089615958,78,12
https://openalex.org/A5057837748,78,6
https://openalex.org/A5015520086,18,6
https://openalex.org/A5001319631,33,6
https://openalex.org/A5011056969,2,3
https://openalex.org/A5022064698,14,5
https://openalex.org/A5072590337,33,4
https://openalex.org/A5052461112,33,3
https://openalex.org/A5086712669,78,7
https://openalex.org/A5012129627,78,6
https://openalex.org/A5034389713,42,4
https://openalex.org/A5049141807,42,4
https://openalex.org/A5047492290,87,10
https://openalex.org/A5043161143,37,10
https://openalex.org/A5049372872,14,4
https://openalex.org/A5020987729,78,6
https://openalex.org/A5076532065,78,4
https://openalex.org/A5087244134,42,9
https://openalex.org/A5047560482,33,4
https://openalex.org/A5086347026,42,7
https://openalex.org/A5007371272,32,4
https://openalex.org/A5078555297,78,6
https://openalex.org/A5091602969,78,3
https://openalex.org/A5059163885,32,4
https://openalex.org/A5076130922,42,6
https://openalex.org/A5027134824,78,5
https://openalex.org/A5053363539,78,6
https://openalex.org/A5050270181,15,4
https://openalex.org/A5043715747,18,5
https://openalex.org/A5032038866,78,8
https://openalex.org/A5063432746,78,4
https://openalex.org/A5050867621,78,4
https://openalex.org/A5076426606,16,16
https://openalex.org/A5056686459,66,10
https://openalex.org/A5090730336,16,7
https://openalex.org/A5042126127,16,7
https://openalex.org/A5042437033,15,13
